-8587598710055687716
BlueSunWithTrail:-0.1902925,0.8802654,0.08456837,0,0,0,1,0.009557789,0.009557789,0.009557789
BlueSunWithTrail:-0.1902925,0.8802654,0.08456837,0,0,0,1,0.009557789,0.009557789,0.009557789
CenterEyeAnchor:0,1.4,-1,0,0,0,1,1,1,1
-8587598710055375102
BlueSunWithTrail:-0.1898433,0.8803169,0.08529951,0,0,0,1,0.009557789,0.009557789,0.009557789
BlueSunWithTrail:-0.1898433,0.8803169,0.08529951,0,0,0,1,0.009557789,0.009557789,0.009557789
CenterEyeAnchor:0.0009468864,1.228813,-1.027093,0.001001941,0.1563206,-0.9876861,0.006246916,1,1,1
-8587598710051796173
BlueSunWithTrail:-0.1739587,0.8848681,0.09289174,0,0,0,1,0.009557789,0.009557789,0.009557789
BlueSunWithTrail:-0.1739587,0.8848681,0.09289174,0,0,0,1,0.009557789,0.009557789,0.009557789
CenterEyeAnchor:0.0009458878,1.22881,-1.027097,0.001011843,0.156343,-0.9876826,0.006248767,1,1,1
-8587598710049126332
BlueSunWithTrail:-0.1495057,0.8958538,0.0917258,0,0,0,1,0.009557789,0.009557789,0.009557789
BlueSunWithTrail:-0.1495057,0.8958538,0.0917258,0,0,0,1,0.009557789,0.009557789,0.009557789
CenterEyeAnchor:0.0009411136,1.22881,-1.027098,0.001075708,0.1563447,-0.9876821,0.006266163,1,1,1
-8587598710049015965
BlueSunWithTrail:-0.1473964,0.8969845,0.09132642,0,0,0,1,0.05260547,0.05260547,0.05260547
BlueSunWithTrail:-0.1473964,0.8969845,0.09132642,0,0,0,1,0.05260547,0.05260547,0.05260547
CenterEyeAnchor:0.0009326963,1.228811,-1.027095,0.001110414,0.1563303,-0.9876844,0.006249292,1,1,1
-8587598710048946323
BlueSunWithTrail:-0.1473964,0.8969845,0.09132642,0,0,0,1,0.05661454,0.05661454,0.05661454
BlueSunWithTrail:-0.1473964,0.8969845,0.09132642,0,0,0,1,0.05661454,0.05661454,0.05661454
