-8587598710550430406
BlueSunWithTrail:0.1920818,1.017616,0.08674946,0,0,0,1,0.009606989,0.009606989,0.009606989
BlueSunWithTrail:0.1920818,1.017616,0.08674946,0,0,0,1,0.009606989,0.009606989,0.009606989
CenterEyeAnchor:0,1.4,-1,0,0,0,1,1,1,1
-8587598710547774317
BlueSunWithTrail:0.1920818,1.017616,0.08674946,0,0,0,1,0.009606989,0.009606989,0.009606989
BlueSunWithTrail:0.1920818,1.017616,0.08674946,0,0,0,1,0.009606989,0.009606989,0.009606989
CenterEyeAnchor:0.0009001493,1.228809,-1.027096,0.0009394726,0.156327,-0.9876871,0.005925686,1,1,1
-8587598710547618045
BlueSunWithTrail:0.1921556,1.017586,0.08586622,0,0,0,1,0.009606989,0.009606989,0.009606989
BlueSunWithTrail:0.1921556,1.017586,0.08586622,0,0,0,1,0.009606989,0.009606989,0.009606989
CenterEyeAnchor:0.0009055585,1.228809,-1.027101,0.0009254745,0.1563636,-0.9876813,0.005947342,1,1,1
-8587598710547618045
BlueSunWithTrail:0.1921556,1.017586,0.08586622,0,0,0,1,0.009606989,0.009606989,0.009606989
BlueSunWithTrail:0.1921556,1.017586,0.08586622,0,0,0,1,0.009606989,0.009606989,0.009606989
CenterEyeAnchor:0.0009050602,1.228808,-1.0271,0.0009218912,0.1563567,-0.9876823,0.00594319,1,1,1
-8587598710547461816
BlueSunWithTrail:0.1921652,1.01755,0.08495721,0,0,0,1,0.01582509,0.01582509,0.01582509
BlueSunWithTrail:0.1921652,1.01755,0.08495721,0,0,0,1,0.01582509,0.01582509,0.01582509
CenterEyeAnchor:0.0009046681,1.228808,-1.0271,0.0009207194,0.1563585,-0.9876821,0.005938897,1,1,1
-8587598710547305561
BlueSunWithTrail:0.1921652,1.01755,0.08495721,0,0,0,1,0.01740124,0.01740124,0.01740124
BlueSunWithTrail:0.1921652,1.01755,0.08495721,0,0,0,1,0.01740124,0.01740124,0.01740124
CenterEyeAnchor:0.0009037368,1.228809,-1.027099,0.0009128252,0.1563544,-0.9876829,0.00592679,1,1,1
